card_id,card_country
45027141.0,Thailand
45031383.0,Thailand
45031659.0,Thailand
45032667.0,Thailand
45037752.0,Thailand
45038751.0,Thailand
45050555.0,Thailand
45063750.0,Thailand
45069761.0,Turkey
45071684.0,Thailand
45078460.0,Thailand
45080309.0,Thailand
45081811.0,Thailand
45083012.0,Thailand
45085953.0,Thailand
45089153.0,Thailand
45093398.0,Thailand
45094404.0,Japan
45095550.0,Thailand
45101206.0,Thailand
45102573.0,Thailand
45104186.0,Thailand
45104638.0,Thailand
45106003.0,Thailand
45114323.0,Thailand
45116356.0,Thailand
45117673.0,Thailand
45120307.0,Thailand
45123725.0,Thailand
45125333.0,Thailand
45126815.0,Thailand
45144478.0,Thailand
45145972.0,Thailand
45150027.0,China
45152364.0,Thailand
45164543.0,Thailand
45167000.0,China
45173216.0,United Kingdom of Great Britain and Northern Ireland
45173225.0,Thailand
45174046.0,Thailand
45177541.0,Philippines
45182372.0,Thailand
45183602.0,Thailand
45189002.0,Thailand
45190499.0,Thailand
45190665.0,Thailand
45194654.0,Thailand
45198492.0,Thailand
45206423.0,Thailand
45207220.0,Thailand
45213544.0,Thailand
45217565.0,Thailand
45221109.0,Thailand
45221343.0,Thailand
45235307.0,United States of America
45239855.0,Thailand
45242014.0,Japan
45252412.0,Thailand
45313516.0,Thailand
45318755.0,Thailand
45320760.0,Thailand
45334724.0,Thailand
45345702.0,Thailand
45369886.0,Thailand
45373844.0,Thailand
45485846.0,Canada
45529346.0,Thailand
45535632.0,
45535879.0,Thailand
45536507.0,Thailand
45539947.0,Thailand
45542700.0,Thailand
45549836.0,Thailand
45554870.0,Thailand
45555997.0,Thailand
45571174.0,Thailand
45572802.0,Thailand
45576665.0,Thailand
45579606.0,Thailand
45587211.0,Thailand
45600876.0,Thailand
45604005.0,Thailand
45611898.0,Italy
45629404.0,Thailand
45630178.0,Thailand
45632426.0,Thailand
45640003.0,Thailand
45641996.0,Thailand
45642341.0,Thailand
45651666.0,Thailand
45651994.0,United States of America
45653708.0,Thailand
45654115.0,Thailand
45655047.0,Thailand
45663981.0,Thailand
45665525.0,Thailand
45673653.0,Thailand
45674360.0,Thailand
45685592.0,United States of America
45690945.0,Thailand
45691814.0,Thailand
45693460.0,United Kingdom of Great Britain and Northern Ireland
45699439.0,Thailand
45701691.0,Kuwait
45709760.0,Thailand
45711635.0,China
45712726.0,Thailand
45720723.0,Thailand
45722225.0,Thailand
45725077.0,Thailand
45726684.0,Thailand
45728830.0,Thailand
45729937.0,Thailand
45735566.0,Thailand
45738905.0,Thailand
45741377.0,Thailand
45745609.0,Thailand
45747457.0,Thailand
45747492.0,Thailand
45749351.0,Thailand
45749920.0,Thailand
45757828.0,Thailand
45762165.0,Thailand
45772153.0,Thailand
45772360.0,Thailand
45774313.0,Thailand
45774819.0,Canada
45778502.0,Thailand
45779304.0,Thailand
45779764.0,Thailand
45785661.0,Thailand
45788302.0,Germany
45789479.0,Germany
45789827.0,Thailand
45793482.0,Thailand
45796246.0,Thailand
45800700.0,United States of America
45803330.0,China
45803883.0,Thailand
45805931.0,Thailand
45809835.0,Thailand
45810388.0,Thailand
45810633.0,Thailand
45810817.0,Thailand
45814790.0,Thailand
45815082.0,Thailand
45820477.0,China
45822953.0,France
45827599.0,Thailand
45834191.0,Thailand
45838231.0,Thailand
45841863.0,Thailand
45844183.0,Thailand
45846336.0,Thailand
45846405.0,Thailand
45847569.0,Thailand
45855665.0,Thailand
45863056.0,Thailand
45864240.0,Thailand
45866556.0,Thailand
45868231.0,Thailand
45868614.0,Thailand
45876728.0,Honduras
45878012.0,United Kingdom of Great Britain and Northern Ireland
45883401.0,Thailand
45883674.0,Thailand
45885331.0,Thailand
45887708.0,Thailand
45899120.0,Thailand
45899664.0,Thailand
45907287.0,Canada
45914302.0,Thailand
45916410.0,Thailand
45926491.0,Thailand
45928214.0,Thailand
45928346.0,Thailand
45934628.0,Thailand
45942435.0,Thailand
45943511.0,Thailand
45943932.0,Thailand
45946868.0,China
45953115.0,Thailand
45957931.0,Belgium
45965396.0,Thailand
45970809.0,United States of America
45971730.0,Thailand
45976903.0,Thailand
45981639.0,Thailand
45987157.0,Thailand
45994150.0,Thailand
46000103.0,Thailand
46001250.0,Thailand
46001388.0,Thailand
46003973.0,Thailand
46012509.0,France
46012606.0,Thailand
46014885.0,Thailand
46016786.0,Thailand
46022033.0,Thailand
46024145.0,Thailand
46025681.0,Thailand
46032434.0,Thailand
46032519.0,Thailand
46032800.0,Thailand
46034123.0,Thailand
46036359.0,Thailand
46037533.0,Thailand
46044389.0,Thailand
46044610.0,Thailand
46051349.0,Thailand
46053270.0,Thailand
46066179.0,Thailand
46069509.0,Thailand
46070873.0,Russian Federation
46072439.0,Thailand
46073630.0,Thailand
46074360.0,Thailand
46084798.0,Thailand
46094758.0,Thailand
46096111.0,Thailand
46104915.0,Thailand
46108327.0,Thailand
46110034.0,Thailand
46111123.0,Thailand
46120878.0,Thailand
46120893.0,Thailand
46125692.0,China
46130982.0,Thailand
46136079.0,Thailand
46136083.0,Thailand
46151996.0,Thailand
46154308.0,Thailand
46156661.0,Germany
46163330.0,Thailand
46164051.0,Thailand
46164423.0,India
46171297.0,Thailand
46179640.0,Thailand
46182877.0,Thailand
46187491.0,Thailand
46208512.0,Thailand
46208945.0,Thailand
46219457.0,Thailand
46225305.0,Thailand
46229536.0,Thailand
46235883.0,Thailand
46237153.0,China
46238641.0,China
46239601.0,Thailand
46241734.0,Thailand
46243751.0,Thailand
46244328.0,Thailand
46253544.0,Thailand
46255539.0,Thailand
46259255.0,Thailand
46262025.0,Thailand
46271924.0,Thailand
46274843.0,Thailand
46274933.0,Thailand
46277513.0,United States of America
46281462.0,Thailand
46298905.0,Hong Kong
46309069.0,Thailand
46310238.0,Thailand
46315727.0,Thailand
46316532.0,Thailand
46323310.0,Thailand
46325856.0,Thailand
46326593.0,Thailand
46336034.0,Thailand
46337846.0,Thailand
46347239.0,Thailand
46349211.0,Thailand
46352455.0,Thailand
46352567.0,Thailand
46365764.0,France
46373355.0,Thailand
46377398.0,Thailand
46378264.0,Thailand
46381478.0,Thailand
46382982.0,Thailand
46383943.0,Thailand
46391718.0,Thailand
46392169.0,United States of America
46393092.0,Thailand
46407652.0,Thailand
46412881.0,Thailand
46418413.0,Thailand
46423274.0,Thailand
46425021.0,Thailand
46429635.0,Thailand
46442060.0,Thailand
46443540.0,Turkey
46445495.0,Thailand
46450452.0,Thailand
46455367.0,Thailand
46455677.0,United Kingdom of Great Britain and Northern Ireland
46475214.0,Thailand
46487778.0,Thailand
46492607.0,Thailand
46503311.0,Thailand
46509468.0,Thailand
46514735.0,NEW ZEALAND
46515657.0,Ukraine
46519395.0,Thailand
46521549.0,Thailand
46522173.0,Thailand
46523344.0,Thailand
46523911.0,El Salvador
46530024.0,Thailand
46534794.0,Thailand
46540895.0,Thailand
46545320.0,Thailand
46547001.0,Thailand
46548195.0,United States of America
46551374.0,Thailand
46572856.0,Thailand
46574888.0,Thailand
46585356.0,Thailand
46586030.0,Japan
46586557.0,Thailand
46588713.0,Korea (Republic of)
46591022.0,Japan
46600677.0,China
46612299.0,Thailand
46612783.0,Thailand
46651783.0,Thailand
46666124.0,Thailand
46671184.0,United Kingdom of Great Britain and Northern Ireland
46672782.0,Korea (Republic of)
46674531.0,Thailand
46676624.0,Thailand
46677656.0,Thailand
46678374.0,Thailand
46679699.0,France
46680737.0,Thailand
46682249.0,Thailand
46686661.0,Russian Federation
46690522.0,Thailand
46690663.0,Thailand
46691480.0,Colombia
46693159.0,Thailand
46702032.0,Thailand
46718290.0,Thailand
46725606.0,Thailand
46730962.0,Thailand
46731282.0,Thailand
46735695.0,Philippines
46739225.0,China
46751866.0,Thailand
46751999.0,Thailand
46756101.0,Thailand
46759886.0,Thailand
46762050.0,Thailand
46764169.0,Thailand
46767786.0,Thailand
46768763.0,Thailand
46771324.0,Thailand
46774600.0,Thailand
46778363.0,Thailand
46783626.0,Thailand
46787036.0,Thailand
46789944.0,Thailand
46796313.0,Thailand
46799037.0,Thailand
46799240.0,Thailand
46809207.0,Thailand
46810829.0,Thailand
46813228.0,Thailand
46813424.0,China
46814823.0,Thailand
46819899.0,Thailand
46821179.0,Thailand
46829931.0,Thailand
46831692.0,Thailand
46838677.0,Thailand
46840838.0,Thailand
46843526.0,Thailand
46857946.0,Thailand
46861481.0,Thailand
46863412.0,Thailand
46863437.0,Thailand
46869308.0,Thailand
46876124.0,Japan
46880751.0,Thailand
46886022.0,Thailand
46896207.0,Thailand
46905224.0,Germany
46909375.0,Thailand
46910149.0,Thailand
46913697.0,Thailand
46916346.0,Thailand
46919784.0,Brazil
46920258.0,Thailand
46924283.0,Thailand
46927253.0,Thailand
46928135.0,Thailand
46928635.0,Thailand
46939332.0,Thailand
46948830.0,Netherlands
46949000.0,Thailand
46949490.0,Thailand
46958909.0,Thailand
46960080.0,Australia
46961210.0,Thailand
46964540.0,Thailand
46970734.0,Thailand
46976832.0,Thailand
46981174.0,India
46984961.0,Thailand
46985443.0,Thailand
46985870.0,Thailand
46991144.0,Thailand
46993007.0,Thailand
46995830.0,Brazil
47006319.0,Italy
47011981.0,Thailand
47014601.0,United Kingdom of Great Britain and Northern Ireland
47021311.0,China
47023081.0,Thailand
47024558.0,Thailand
47028317.0,Thailand
47030585.0,Thailand
47032384.0,Thailand
47041329.0,China
47045409.0,Thailand
47051589.0,Thailand
47055254.0,Thailand
47062050.0,Thailand
47063698.0,Thailand
47067874.0,Thailand
47078797.0,Thailand
47082026.0,Thailand
47087096.0,Thailand
47090352.0,Thailand
47090792.0,Thailand
47091554.0,Thailand
47097948.0,Thailand
47098638.0,Thailand
47098708.0,Thailand
47119259.0,Thailand
47122586.0,Thailand
47129925.0,Thailand
47133262.0,Thailand
47134980.0,Thailand
47136803.0,Thailand
47138323.0,Thailand
47140520.0,Thailand
47145396.0,Thailand
47147310.0,Thailand
47150109.0,Thailand
47152406.0,Thailand
47152438.0,Thailand
47161276.0,Canada
47169669.0,Thailand
47171749.0,Thailand
47174030.0,Thailand
47174964.0,Thailand
47185687.0,Thailand
47187578.0,Thailand
47189424.0,Thailand
47192953.0,Thailand
47203722.0,Thailand
47206727.0,Thailand
47214849.0,Thailand
47218908.0,Brazil
47220962.0,Thailand
47223446.0,Thailand
47243699.0,Thailand
47251446.0,Thailand
47252361.0,Thailand
47273301.0,Thailand
47282657.0,Thailand
47289117.0,Thailand
47300355.0,Thailand
47302081.0,United States of America
47302409.0,Thailand
47308911.0,Thailand
47311718.0,Thailand
47312520.0,United Kingdom of Great Britain and Northern Ireland
47321445.0,Thailand
47324878.0,Thailand
47325339.0,Thailand
47333018.0,Thailand
47334906.0,Thailand
47335081.0,Ukraine
47337836.0,Thailand
47338337.0,Thailand
47339406.0,Thailand
47367710.0,Thailand
47368416.0,Thailand
47370202.0,Thailand
47370540.0,United States of America
47372913.0,Thailand
47373720.0,Thailand
47376801.0,Thailand
47377062.0,United States of America
47379583.0,Thailand
47381856.0,Thailand
47384267.0,Thailand
47398677.0,United States of America
47404829.0,Thailand
47407143.0,Korea (Republic of)
47410282.0,Thailand
47414286.0,Thailand
47448391.0,Thailand
47467856.0,Thailand
47469694.0,Thailand
47470517.0,Thailand
47473148.0,United States of America
47478411.0,Thailand
47479210.0,Thailand
47484396.0,Thailand
47487806.0,Italy
47500572.0,Thailand
47505594.0,Thailand
47512700.0,Thailand
47512995.0,Thailand
47518256.0,Thailand
47529529.0,Thailand
47542147.0,Thailand
47544001.0,Thailand
47545367.0,Thailand
47546328.0,Thailand
47548335.0,Thailand
47550264.0,Thailand
47551074.0,Thailand
47552891.0,Thailand
47557127.0,Thailand
47557455.0,Brazil
47558548.0,United States of America
47560941.0,Thailand
47568513.0,Thailand
47571707.0,Thailand
47571796.0,Thailand
47572795.0,Thailand
47584488.0,Thailand
47584941.0,Thailand
47586216.0,Thailand
47586968.0,Thailand
47587025.0,Thailand
47590944.0,Thailand
47592429.0,Russian Federation
47595189.0,Finland
47596560.0,Thailand
47600880.0,Thailand
47601114.0,Thailand
47602089.0,China
47603894.0,Thailand
47612454.0,Thailand
47613042.0,UKRAINE
47625484.0,Thailand
47629634.0,Thailand
47632137.0,China
47634454.0,Thailand
47644069.0,Thailand
47651744.0,China
47665780.0,Thailand
47666183.0,Thailand
47697738.0,China
47698004.0,Thailand
47699597.0,Thailand
47725904.0,Thailand
47730562.0,Thailand
47732432.0,Thailand
47736653.0,Thailand
47737947.0,Thailand
47749599.0,Thailand
47756099.0,Thailand
47756526.0,Thailand
47756982.0,Thailand
47763015.0,Thailand
47763773.0,Thailand
47763896.0,Thailand
47783842.0,Singapore
47799719.0,United Kingdom of Great Britain and Northern Ireland
47800146.0,Thailand
47800869.0,Thailand
47801062.0,Thailand
47803847.0,Thailand
47804390.0,Thailand
47811531.0,Thailand
47813169.0,Thailand
47813231.0,Thailand
47820455.0,Thailand
47820610.0,Thailand
47822817.0,Thailand
47830349.0,Thailand
47834660.0,Thailand
47835609.0,Thailand
47841097.0,Thailand
47848705.0,United States of America
47858638.0,Thailand
47861806.0,Thailand
47862308.0,Thailand
47865453.0,Thailand
47865966.0,Philippines
47868967.0,Thailand
47869962.0,Thailand
47872792.0,Thailand
47880185.0,United States of America
47882958.0,Thailand
47886687.0,Thailand
47902294.0,Thailand
47902476.0,Thailand
47904690.0,Thailand
47904783.0,Thailand
47906577.0,Thailand
47908478.0,Thailand
47910064.0,Thailand
47916390.0,Thailand
47918644.0,Thailand
47921395.0,Thailand
47921477.0,Thailand
47921481.0,Thailand
47945929.0,Thailand
47970175.0,France
47972190.0,Thailand
47983198.0,Thailand
47985081.0,Thailand
47986488.0,Thailand
47992719.0,Thailand
48000479.0,Thailand
48013028.0,Thailand
48015529.0,Thailand
48017754.0,Thailand
48041935.0,Thailand
48042770.0,Thailand
48045458.0,Thailand
48046049.0,Thailand
48050380.0,Thailand
48052446.0,Thailand
48054547.0,Thailand
48057250.0,Thailand
48071034.0,Thailand
48080867.0,Switzerland
48081916.0,Thailand
48082881.0,Thailand
48087899.0,Thailand
48087956.0,Thailand
48089382.0,Thailand
48089948.0,Thailand
48092443.0,Thailand
48095052.0,Thailand
48096568.0,Thailand
48129035.0,Thailand
48137183.0,Thailand
48139379.0,Thailand
48142480.0,Thailand
48150046.0,Thailand
48152878.0,Thailand
48155913.0,Thailand
48160814.0,Thailand
48162573.0,Thailand
48166430.0,Thailand
48167082.0,Thailand
48175398.0,Thailand
48175919.0,Thailand
48176162.0,Thailand
48178566.0,Thailand
48187787.0,Thailand
48194340.0,Thailand
48195000.0,Thailand
48197730.0,Thailand
48201757.0,Thailand
48213869.0,Thailand
48217377.0,Thailand
48218740.0,Thailand
48219155.0,Thailand
48220151.0,Thailand
48239461.0,Thailand
48251649.0,Thailand
48259512.0,Thailand
48261622.0,Thailand
48261972.0,Thailand
48266209.0,Thailand
48266841.0,Ukraine
48270594.0,Thailand
48272180.0,Thailand
48272636.0,Thailand
48279406.0,Thailand
48284417.0,Thailand
48290148.0,Thailand
48296397.0,Thailand
48298254.0,Thailand
48300513.0,Thailand
48308963.0,Thailand
48311134.0,Hong Kong
48314421.0,Thailand
48314780.0,Thailand
48316640.0,Thailand
48325992.0,Thailand
48326147.0,Thailand
48326706.0,Thailand
48331700.0,Thailand
48332206.0,Thailand
48334278.0,Thailand
48336291.0,Thailand
48339978.0,Thailand
48340945.0,Thailand
48342053.0,Thailand
48351945.0,UNITED KINGDOM
48356733.0,Thailand
48360349.0,Thailand
48363208.0,Thailand
48372942.0,Thailand
48373394.0,Thailand
48373886.0,United States of America
48375607.0,Thailand
48378741.0,Thailand
48379964.0,Thailand
48380238.0,Thailand
48380789.0,Thailand
48382556.0,Thailand
48386992.0,Thailand
48397618.0,Thailand
48418280.0,Thailand
48421794.0,Thailand
48430913.0,Thailand
48438933.0,Thailand
48447751.0,Thailand
48450546.0,United States of America
48455589.0,Thailand
48457140.0,Thailand
48466187.0,Thailand
48473720.0,Thailand
48480261.0,Thailand
48482908.0,Belgium
48483990.0,Thailand
48495263.0,Thailand
48501355.0,Thailand
48502587.0,Thailand
48505139.0,Thailand
48505463.0,Thailand
48508439.0,Thailand
48518714.0,Thailand
48522515.0,Thailand
48523621.0,Thailand
48523762.0,Thailand
48524107.0,Thailand
48530621.0,Thailand
48530955.0,Thailand
48531580.0,Australia
48538174.0,Thailand
48539196.0,Thailand
48541336.0,Thailand
48545919.0,Thailand
48549563.0,Thailand
48550123.0,Thailand
48551110.0,Thailand
48555525.0,Finland
48558086.0,Thailand
48561319.0,RUSSIAN
48565984.0,Thailand
48567235.0,Thailand
48571569.0,Thailand
48575800.0,Thailand
48584023.0,Thailand
48590348.0,Thailand
48598358.0,Thailand
48599199.0,Thailand
48600590.0,Thailand
48602832.0,Thailand
48604800.0,Thailand
48605611.0,Thailand
48610243.0,Thailand
48611129.0,Canada
48614378.0,Thailand
48615556.0,Thailand
48618304.0,Thailand
48623257.0,Thailand
48624421.0,Thailand
48627216.0,Thailand
48631846.0,France
48646386.0,United States of America
48646661.0,Thailand
48653066.0,Thailand
48655251.0,Thailand
48663361.0,Thailand
48664552.0,Thailand
48664941.0,Thailand
48672640.0,Thailand
48672839.0,Thailand
48679363.0,Thailand
48682642.0,Thailand
48682650.0,Thailand
48692063.0,Thailand
48694659.0,Thailand
48695545.0,Thailand
48696301.0,Thailand
48697451.0,Thailand
48697879.0,Thailand
48698291.0,Thailand
48711444.0,Thailand
48716216.0,Thailand
48717764.0,Thailand
48719473.0,Thailand
48720049.0,Germany
48720332.0,Thailand
48723965.0,Thailand
48725469.0,Thailand
48728241.0,Thailand
48738642.0,Thailand
48740466.0,Thailand
48741708.0,Thailand
48741853.0,Thailand
48748845.0,United Kingdom of Great Britain and Northern Ireland
48753074.0,Thailand
48758706.0,Thailand
48767595.0,Thailand
48774033.0,Thailand
48781698.0,Thailand
48786067.0,Thailand
48786599.0,Thailand
48793133.0,Thailand
48801080.0,Thailand
48801779.0,Thailand
48805144.0,Germany
48810418.0,Spain
48811663.0,Thailand
48813865.0,Thailand
48816281.0,Thailand
48823848.0,Thailand
48827099.0,Thailand
48827495.0,Thailand
48835518.0,Thailand
48838405.0,Thailand
48838467.0,Thailand
48855984.0,Thailand
48857014.0,Thailand
48862511.0,Thailand
48876704.0,Thailand
48880498.0,Thailand
48880919.0,Thailand
48886353.0,Thailand
48893886.0,Thailand
48896207.0,Thailand
48900510.0,United States of America
48904038.0,Thailand
48904296.0,Thailand
48905837.0,Thailand
48908395.0,Thailand
48910882.0,United States of America
48915124.0,Thailand
48925029.0,Thailand
48932656.0,Thailand
48933876.0,Thailand
48941546.0,Thailand
48947974.0,Thailand
48954869.0,El Salvador
48958949.0,Thailand
48964504.0,Thailand
48966562.0,Thailand
48966672.0,Thailand
48971721.0,Thailand
48985159.0,Thailand
48990526.0,Thailand
48991482.0,Thailand
48995840.0,Thailand
49006324.0,Thailand
49018841.0,Thailand
49029534.0,Thailand
49036622.0,Thailand
49041341.0,Thailand
49044301.0,Thailand
49046031.0,Thailand
49046798.0,Thailand
49056503.0,Thailand
49057735.0,Thailand
49057822.0,Thailand
49057904.0,Thailand
49058062.0,Thailand
49064572.0,Thailand
49070152.0,Thailand
49071742.0,United States of America
49072666.0,Thailand
49075253.0,Thailand
49076152.0,Thailand
49127696.0,Thailand
49138737.0,Thailand
49142083.0,Thailand
49142984.0,Thailand
49150312.0,Thailand
49167452.0,Thailand
49174327.0,Thailand
49174565.0,Thailand
49175809.0,Thailand
49178039.0,Thailand
49183736.0,Thailand
49185478.0,Thailand
49187733.0,Thailand
49200981.0,Thailand
49203081.0,Thailand
49207426.0,Thailand
49207709.0,Germany
49209342.0,Thailand
49222470.0,Thailand
49225595.0,Thailand
49228834.0,Thailand
49233601.0,Thailand
49235084.0,Thailand
49252457.0,Thailand
49253853.0,United States of America
49256780.0,Thailand
49260972.0,UNITED STATES
49261149.0,Thailand
49262507.0,Thailand
49263556.0,Thailand
49264931.0,Thailand
49275509.0,Thailand
49278356.0,Thailand
49278904.0,Thailand
49288890.0,Thailand
49291179.0,Thailand
49300312.0,Thailand
49302198.0,Thailand
49305546.0,Thailand
49307777.0,Thailand
49310973.0,Thailand
49315156.0,Thailand
49317930.0,Thailand
49330841.0,Thailand
49333144.0,Thailand
49336735.0,Thailand
49337619.0,Thailand
49337704.0,Thailand
49341660.0,Thailand
49345346.0,Thailand
49345428.0,Thailand
49345979.0,Thailand
49347142.0,Thailand
49349611.0,Thailand
49350783.0,United States of America
49355669.0,Thailand
49360826.0,Spain
49362409.0,Thailand
49363552.0,United States of America
49366829.0,Thailand
49367497.0,Thailand
49378194.0,Thailand
49378698.0,Thailand
49383439.0,Thailand
49387871.0,Thailand
49395586.0,Thailand
49396546.0,Thailand
49397247.0,Thailand
49397642.0,Thailand
49401762.0,Thailand
49401780.0,Thailand
49402321.0,Thailand
49403536.0,Thailand
49406320.0,Thailand
49413090.0,Thailand
49420369.0,Italy
49440159.0,Thailand
49445009.0,Thailand
49446215.0,Thailand
49446723.0,Thailand
49449703.0,Thailand
49451586.0,Thailand
49457383.0,Thailand
49460402.0,Thailand
49461166.0,Thailand
49463695.0,Thailand
49463714.0,Thailand
49474784.0,Thailand
49475854.0,Thailand
49476587.0,Thailand
49476762.0,Thailand
49487784.0,Thailand
49488156.0,Thailand
49490443.0,Thailand
49491435.0,Thailand
49502408.0,Thailand
49504674.0,Thailand
49506230.0,Thailand
49516787.0,Thailand
49523629.0,Thailand
49525193.0,Thailand
49531862.0,Thailand
49534313.0,Thailand
49535379.0,Thailand
49535872.0,Thailand
49540055.0,Thailand
49542755.0,Thailand
49543593.0,Thailand
49545579.0,Thailand
49545943.0,Thailand
49549300.0,Thailand
49550111.0,United States of America
49557170.0,Thailand
49559347.0,Thailand
49561906.0,United States of America
49563852.0,Thailand
49564724.0,Thailand
49565870.0,Thailand
49569797.0,Thailand
49572684.0,Thailand
49573279.0,Thailand
49576073.0,Thailand
49592189.0,Thailand
49602180.0,Thailand
49603699.0,Thailand
49608373.0,Thailand
49609405.0,Thailand
49617959.0,Thailand
49625803.0,Thailand
49627224.0,Thailand
49628342.0,Thailand
49632705.0,Thailand
49636777.0,Thailand
49642090.0,Thailand
49644094.0,Thailand
49646397.0,China
49646807.0,Thailand
49647562.0,Thailand
49648059.0,Thailand
49658111.0,Thailand
49661906.0,Thailand
49667070.0,Thailand
49668568.0,Thailand
49670075.0,Thailand
49670410.0,Thailand
49679743.0,Thailand
49685936.0,Thailand
49689291.0,Thailand
49689381.0,Thailand
49706451.0,Thailand
49709589.0,Russian Federation
49715532.0,Thailand
49717076.0,Thailand
49720264.0,Thailand
49724649.0,Thailand
49730357.0,Thailand
49735054.0,Thailand
49735428.0,Thailand
49741580.0,Thailand
49746231.0,Thailand
49748121.0,Thailand
49756767.0,Thailand
49758586.0,Thailand
49759722.0,Thailand
49760232.0,Thailand
49764262.0,Thailand
49770776.0,Thailand
49772123.0,Thailand
49781647.0,Thailand
49782175.0,Thailand
49796217.0,Thailand
49796626.0,Thailand
49797521.0,Thailand
49800456.0,Thailand
49801603.0,Thailand
49806900.0,Thailand
49807691.0,Thailand
49817810.0,Thailand
49820262.0,Thailand
49821392.0,Thailand
49821784.0,Thailand
49821953.0,Thailand
49830436.0,Thailand
49833723.0,Thailand
49840560.0,Thailand
49847343.0,Thailand
49857835.0,Thailand
49870241.0,Thailand
49870367.0,Thailand
49874536.0,Thailand
49884449.0,Thailand
49885009.0,Thailand
49885371.0,Thailand
49891681.0,Thailand
49894304.0,Thailand
49895448.0,Thailand
49906013.0,Thailand
49907706.0,Thailand
49911854.0,Thailand
49913841.0,Thailand
49917204.0,Thailand
49924273.0,Thailand
49924562.0,Thailand
49927962.0,Thailand
49937392.0,Thailand
49938218.0,Thailand
49940862.0,Thailand
49943608.0,Thailand
49946965.0,Thailand
49947082.0,Thailand
49952896.0,Thailand
49954625.0,United States of America
49961621.0,Thailand
49964939.0,Thailand
49967155.0,Thailand
49978598.0,Thailand
49985644.0,Thailand
49995867.0,Thailand
49997157.0,Thailand
50004817.0,Thailand
50005815.0,Thailand
50009394.0,Thailand
50011681.0,Thailand
50014423.0,Thailand
50016372.0,Thailand
50034551.0,Thailand
50037238.0,Thailand
50041518.0,Thailand
50053805.0,Thailand
50055306.0,Thailand
50058626.0,Thailand
50062298.0,Thailand
50062921.0,Thailand
50064087.0,Thailand
50067882.0,Thailand
50067945.0,Thailand
50073793.0,Thailand
50078429.0,Thailand
50081382.0,Thailand
50081789.0,Thailand
50083799.0,Thailand
50088645.0,United States of America
50090975.0,Thailand
50091029.0,Thailand
50092958.0,Thailand
50096231.0,Thailand
50098345.0,Thailand
50104986.0,Thailand
50112859.0,Thailand
50114833.0,Thailand
50120798.0,Thailand
50120838.0,Thailand
50122250.0,Thailand
50123418.0,Thailand
50132248.0,Thailand
50134236.0,Thailand
50138141.0,Thailand
50140545.0,Thailand
50142806.0,Thailand
50147597.0,Thailand
50149924.0,Thailand
50150267.0,Thailand
50153063.0,Thailand
50153329.0,Thailand
50155566.0,Thailand
50159213.0,Thailand
50162808.0,Thailand
50171982.0,Thailand
50173037.0,Thailand
50178607.0,Thailand
50181156.0,Thailand
50182165.0,Thailand
50187522.0,Thailand
50188299.0,Thailand
50189776.0,Thailand
50190944.0,Thailand
50192504.0,Thailand
50200999.0,Thailand
50202176.0,Thailand
50208110.0,Thailand
50210074.0,Thailand
50217963.0,Thailand
50219927.0,Thailand
50219977.0,Thailand
50224467.0,Thailand
50225061.0,Thailand
50230366.0,United States of America
50231048.0,Thailand
50232687.0,Thailand
50233731.0,Thailand
50233857.0,Thailand
50236634.0,Thailand
50240105.0,China
50240772.0,Thailand
50241289.0,Thailand
50244944.0,Thailand
50258435.0,Thailand
50258613.0,Thailand
50264851.0,Thailand
50267373.0,Thailand
50267902.0,Thailand
50268666.0,Thailand
50272901.0,Thailand
50274054.0,Thailand
50276908.0,Thailand
50282957.0,Thailand
50285323.0,Thailand
50291090.0,Thailand
50299873.0,Thailand
50301861.0,Thailand
50302312.0,Thailand
50303615.0,Thailand
50303832.0,Thailand
50317228.0,Thailand
50318917.0,Thailand
50320346.0,Thailand
50321090.0,Thailand
50321367.0,Thailand
50322170.0,Thailand
50324850.0,Thailand
50325375.0,Thailand
50326477.0,Thailand
50327904.0,Thailand
50328912.0,Thailand
50329523.0,Thailand
50336865.0,Thailand
50342706.0,Thailand
50343160.0,Thailand
50350907.0,Thailand
50352808.0,Thailand
50353077.0,Thailand
50355029.0,Thailand
50361085.0,Thailand
50374149.0,Thailand
50377797.0,Thailand
50392910.0,Thailand
50396309.0,Thailand
50400426.0,Thailand
50403875.0,Thailand
50404806.0,Thailand
50409009.0,Thailand
50411178.0,Thailand
50411969.0,Thailand
50413981.0,Thailand
50422068.0,Thailand
50422576.0,United States of America
50422642.0,Thailand
50424582.0,Thailand
50424610.0,Thailand
50425529.0,Thailand
50428545.0,Thailand
50428761.0,Thailand
50430604.0,Thailand
50434911.0,Thailand
50437277.0,Thailand
50441564.0,Thailand
50444595.0,Thailand
50446655.0,Thailand
50447279.0,Thailand
50449370.0,Thailand
50450174.0,Thailand
50456126.0,Thailand
50457112.0,Thailand
50463613.0,Thailand
50463650.0,Thailand
50463822.0,Thailand
50466958.0,Thailand
50472858.0,Thailand
50485009.0,Thailand
50485652.0,Thailand
50486288.0,Thailand
50492912.0,Thailand
50493136.0,Thailand
50503538.0,Thailand
50506724.0,Thailand
50506776.0,Thailand
50510595.0,Thailand
50516559.0,Thailand
50519163.0,Thailand
50522894.0,Thailand
50532558.0,Thailand
50535172.0,Thailand
50536889.0,Thailand
50544666.0,Thailand
50548818.0,Thailand
50550807.0,Thailand
