created_date,id,merchant_id,payment_method_id,charged_amount,captured,failure_code,card_id,description,merchant_name,Category,card_country
2020-02-27,75442832,37768,P002,714.76,True,,,TrueMoney Wallet,Devlex,,
2020-02-28,75601494,37768,P001,640.93,True,,47921481.0,Credit Card,Devlex,,Thailand
2020-02-28,75601219,3045,P001,1483.44,True,,47921395.0,Credit Card,FlyingCable,,Thailand
2020-02-28,75659552,61534,P001,,False,payment_rejected,21876859.0,Credit Card,Main Street,,Thailand
2020-02-28,75677309,17419,P001,1179.14,True,,14916555.0,Credit Card,BillElectro,,Thailand
2020-02-28,75583672,71207,P001,164.0,True,,41941278.0,Credit Card,MysticSpace,,Thailand
2020-02-28,75558940,15741,P001,,False,payment_rejected,41279519.0,Credit Card,WorlCon,,Japan
2020-02-28,75579747,61534,P001,25.0,True,,42113247.0,Credit Card,Main Street,,Thailand
2020-02-28,75684700,15741,P001,191.53,True,,34765507.0,Credit Card,WorlCon,,China
2020-02-28,75628438,3045,P001,1175.93,True,,47945929.0,Credit Card,FlyingCable,,Thailand
2020-02-28,75601259,37769,P001,50.0,True,,23267941.0,Credit Card,Women Store,,Thailand
2020-02-28,75590506,13846,P001,640.49,True,,47916390.0,Credit Card,ZeperonMeet,Fraud,Thailand
2020-02-28,75537807,37768,P002,,False,insufficient_fund,,TrueMoney Wallet,Devlex,,
2020-02-28,75610883,37768,P002,587.43,True,,,TrueMoney Wallet,Devlex,,
2020-02-28,75577800,37769,P002,,False,insufficient_fund,,TrueMoney Wallet,Women Store,,
2020-02-28,75687712,26916,P005,,False,timeout,,Internet Banking,Flying Fest,,
2020-02-28,75550992,37768,P002,,False,,,TrueMoney Wallet,Devlex,,
2020-02-28,75605268,43626,P003,15050.0,True,,,Alipay (In store),Truebelle,,
2020-02-28,75543929,37768,P002,1438.02,True,,,TrueMoney Wallet,Devlex,,
2020-02-28,75570329,15748,P002,50.0,True,,,TrueMoney Wallet,Magic Cross,,
2020-02-28,75563993,19144,P005,,False,timeout,,Internet Banking,ClaraBankz,,
2020-02-28,75580374,37768,P002,590.53,True,,,TrueMoney Wallet,Devlex,,
2020-02-29,75801892,3045,P001,2352.8,True,,48045458.0,Credit Card,FlyingCable,,Thailand
2020-02-29,75822139,61534,P001,83.25,True,,47302409.0,Credit Card,Main Street,,Thailand
2020-02-29,75780121,37768,P001,4746.31,True,,37809752.0,Credit Card,Devlex,,Thailand
2020-02-29,75753562,11382,P001,786.0,True,,13955727.0,Credit Card,The Hot Kitchen,,China
2020-02-29,75728491,61534,P001,9.0,True,,27462033.0,Credit Card,Main Street,,Thailand
2020-02-29,75809735,37768,P001,,False,,34848488.0,Credit Card,Devlex,,Thailand
2020-02-29,75778900,13846,P001,749.0,True,,46509468.0,Credit Card,ZeperonMeet,,Thailand
2020-02-29,75826683,53946,P001,7646.4,True,,48054547.0,Credit Card,Quail,,Thailand
2020-02-29,75750495,11382,P001,530.0,True,,48015529.0,Credit Card,The Hot Kitchen,,Thailand
2020-02-29,75786240,13846,P001,964.07,True,,33512662.0,Credit Card,ZeperonMeet,,Thailand
2020-02-29,75726145,11382,P001,504.0,True,,47972190.0,Credit Card,The Hot Kitchen,Fraud,Thailand
2020-02-29,75708292,37768,P002,616.8,True,,,TrueMoney Wallet,Devlex,,
2020-02-29,75798164,16129,P004,20.0,True,,,Alipay (Online),Better Land,,
2020-02-29,75708509,19144,P005,,False,timeout,,Internet Banking,ClaraBankz,,
2020-02-29,75742066,37768,P002,,False,insufficient_fund,,TrueMoney Wallet,Devlex,,
2020-02-29,75836812,37768,P002,747.92,True,,,TrueMoney Wallet,Devlex,,
2020-02-29,75834867,37768,P002,96.92,True,,,TrueMoney Wallet,Devlex,,
2020-02-29,75784333,37768,P002,860.46,True,,,TrueMoney Wallet,Devlex,,
2020-02-29,75740914,37768,P002,747.93,True,,,TrueMoney Wallet,Devlex,,
2020-02-29,75769009,37768,P002,,False,invalid_account,,TrueMoney Wallet,Devlex,,
2020-02-29,75716351,37768,P002,609.9,True,,,TrueMoney Wallet,Devlex,,
2020-03-01,75931858,48917,P001,645.0,True,,48095052.0,Credit Card,Rogun,,Thailand
2020-03-01,75895001,17420,P001,594.65,True,,7910704.0,Credit Card,Earthbound,,Thailand
2020-03-01,75918953,13846,P001,,False,,48087899.0,Credit Card,ZeperonMeet,,Thailand
2020-03-01,75843548,9548,P001,150.0,True,,27734641.0,Credit Card,Hidden Drive,,United States of America
2020-03-01,75851731,37768,P001,,False,,28934086.0,Credit Card,Devlex,,Thailand
2020-03-01,75871280,61534,P001,79.0,True,,46666124.0,Credit Card,Main Street,,Thailand
2020-03-01,75902257,71207,P001,326.0,True,,41963149.0,Credit Card,MysticSpace,,Thailand
2020-03-01,75908744,13846,P001,373.43,True,,20071539.0,Credit Card,ZeperonMeet,,Thailand
2020-03-01,75995021,15938,P001,100.0,True,,35562416.0,Credit Card,LawsConsult,,Thailand
2020-03-01,75989174,13846,P001,828.43,True,,33714919.0,Credit Card,ZeperonMeet,,Thailand
2020-03-01,75899761,38281,P001,7200.0,True,,48080867.0,Credit Card,Clothywave,Commercial,Switzerland
2020-03-01,75871146,37768,P002,1233.49,True,,,TrueMoney Wallet,Devlex,,
2020-03-01,75859913,19144,P005,,False,failed_processing,,Internet Banking,ClaraBankz,,
2020-03-01,75848980,37769,P002,,False,insufficient_fund,,TrueMoney Wallet,Women Store,,
2020-03-01,76002818,1929,P005,,False,timeout,,Internet Banking,TheUncommon,,
2020-03-01,75872414,37768,P002,,False,insufficient_fund,,TrueMoney Wallet,Devlex,,
2020-03-01,75933742,37768,P002,870.98,True,,,TrueMoney Wallet,Devlex,,
2020-03-01,75949796,37768,P002,608.83,True,,,TrueMoney Wallet,Devlex,,
2020-03-01,75944276,37768,P002,,False,insufficient_fund,,TrueMoney Wallet,Devlex,,
2020-03-01,75911767,43626,P003,1980.0,True,,,Alipay (In store),Truebelle,,
2020-03-01,75882598,15748,P002,40.0,True,,,TrueMoney Wallet,Magic Cross,,
2020-03-02,76025548,61534,P001,78.0,True,,41271505.0,Credit Card,Main Street,,Thailand
2020-03-02,76138636,16129,P001,,False,invalid_security_code,48197730.0,Credit Card,Better Land,,Thailand
2020-03-02,76149057,37768,P001,747.93,True,,21950211.0,Credit Card,Devlex,,Thailand
2020-03-02,76150840,65882,P001,250.0,True,,48201757.0,Credit Card,forevergrace.store,,Thailand
2020-03-02,76142644,61534,P001,46.0,True,,37510327.0,Credit Card,Main Street,,Thailand
2020-03-02,76155214,61534,P001,15.0,True,,43707232.0,Credit Card,Main Street,,Thailand
2020-03-02,76146571,37768,P001,641.02,True,,36651928.0,Credit Card,Devlex,,Thailand
2020-03-02,76137827,13846,P001,386.27,True,,35404060.0,Credit Card,ZeperonMeet,,Thailand
2020-03-02,76129791,3045,P001,1111.52,True,,48194340.0,Credit Card,FlyingCable,,Thailand
2020-03-02,76125784,13846,P001,1067.86,True,,44957718.0,Credit Card,ZeperonMeet,,Thailand
2020-03-02,76048769,11382,P001,1088.0,True,,47970175.0,Credit Card,The Hot Kitchen,Fraud,France
2020-03-02,76085657,37769,P002,,False,insufficient_fund,,TrueMoney Wallet,Women Store,,
2020-03-02,76140264,37768,P002,2326.72,True,,,TrueMoney Wallet,Devlex,,
2020-03-02,76122717,37768,P002,,False,invalid_account,,TrueMoney Wallet,Devlex,,
2020-03-02,76013182,37768,P002,772.2,True,,,TrueMoney Wallet,Devlex,,
2020-03-02,76091846,43626,P003,890.0,True,,,Alipay (In store),Truebelle,,
2020-03-02,76030155,37768,P002,,False,invalid_account,,TrueMoney Wallet,Devlex,,
2020-03-02,76122752,37769,P002,,False,insufficient_fund,,TrueMoney Wallet,Women Store,,
2020-03-02,76077967,37768,P002,533.93,True,,,TrueMoney Wallet,Devlex,,
2020-03-02,76113340,37768,P002,412.81,True,,,TrueMoney Wallet,Devlex,,
2020-03-02,76127548,37768,P002,232.59,True,,,TrueMoney Wallet,Devlex,,
2020-03-03,76282829,3045,P001,321.0,True,,48251649.0,Credit Card,FlyingCable,,Thailand
2020-03-03,76255112,3045,P001,961.93,True,,48239461.0,Credit Card,FlyingCable,,Thailand
2020-03-03,76229484,15741,P001,,False,payment_rejected,21452594.0,Credit Card,WorlCon,,Thailand
2020-03-03,76256363,17419,P001,1179.13,True,,46037533.0,Credit Card,BillElectro,,Thailand
2020-03-03,76317066,13846,P001,857.07,True,,15582245.0,Credit Card,ZeperonMeet,,United States of America
2020-03-03,76200118,61534,P001,92.0,True,,37780134.0,Credit Card,Main Street,,Thailand
2020-03-03,76262639,11382,P001,639.0,True,,22237700.0,Credit Card,The Hot Kitchen,,China
2020-03-03,76206613,17419,P001,226.84,True,,44277925.0,Credit Card,BillElectro,,Thailand
2020-03-03,76246053,13846,P001,640.93,True,,30636760.0,Credit Card,ZeperonMeet,,Thailand
2020-03-03,76189020,13846,P001,1246.98,True,,48213869.0,Credit Card,ZeperonMeet,,Thailand
2020-03-03,76295943,11382,P001,1990.0,True,,48050380.0,Credit Card,The Hot Kitchen,Fraud,Thailand
2020-03-03,76285425,37768,P002,,False,insufficient_fund,,TrueMoney Wallet,Devlex,,
2020-03-03,76256138,37768,P002,606.82,True,,,TrueMoney Wallet,Devlex,,
2020-03-03,76318474,37768,P002,,False,insufficient_fund,,TrueMoney Wallet,Devlex,,
2020-03-03,76191760,37768,P002,1218.73,True,,,TrueMoney Wallet,Devlex,,
2020-03-03,76234595,37768,P002,,False,failed_processing,,TrueMoney Wallet,Devlex,,
2020-03-03,76320855,37768,P002,829.25,True,,,TrueMoney Wallet,Devlex,,
2020-03-03,76280638,37769,P002,500.0,True,,,TrueMoney Wallet,Women Store,,
2020-03-03,76175307,26916,P005,,False,timeout,,Internet Banking,Flying Fest,,
2020-03-03,76278237,37768,P002,,False,,,TrueMoney Wallet,Devlex,,
2020-03-03,76229747,16129,P004,20.0,True,,,Alipay (Online),Better Land,,
2020-03-04,76343702,17693,P001,,False,invalid_security_code,48272180.0,Credit Card,Web Mall,,Thailand
2020-03-04,76432931,15741,P001,266.43,True,,15238843.0,Credit Card,WorlCon,,United States of America
2020-03-04,76390840,13846,P001,747.93,True,,48290148.0,Credit Card,ZeperonMeet,,Thailand
2020-03-04,76353061,9034,P001,582.0,True,,39891742.0,Credit Card,River & pond Care,,Thailand
2020-03-04,76347378,61534,P001,20.0,True,,47098638.0,Credit Card,Main Street,,Thailand
2020-03-04,76322388,18194,P001,378.0,True,,48266841.0,Credit Card,Star clothing,,Ukraine
2020-03-04,76420526,61534,P001,60.0,True,,39674715.0,Credit Card,Main Street,,Thailand
2020-03-04,76354774,61534,P001,300.0,True,,47122586.0,Credit Card,Main Street,,Thailand
2020-03-04,76403560,3045,P001,641.46,True,,48296397.0,Credit Card,FlyingCable,,Thailand
2020-03-04,76334147,61534,P001,108.0,True,,42263032.0,Credit Card,Main Street,,Thailand
2020-03-04,76364746,73695,P001,5249.42,True,,48279406.0,Credit Card,Nest Interiors,Commercial,Thailand
2020-03-04,76432683,65025,P002,,False,failed_processing,,TrueMoney Wallet,Surprise,,
2020-03-04,76359570,37769,P002,200.0,True,,,TrueMoney Wallet,Women Store,,
2020-03-04,76401336,43626,P003,8296.0,True,,,Alipay (In store),Truebelle,,
2020-03-04,76353167,37768,P002,732.99,True,,,TrueMoney Wallet,Devlex,,
2020-03-04,76357836,37769,P002,50.0,True,,,TrueMoney Wallet,Women Store,,
2020-03-04,76342118,37768,P002,391.74,True,,,TrueMoney Wallet,Devlex,,
2020-03-04,76420269,37768,P002,552.12,True,,,TrueMoney Wallet,Devlex,,
2020-03-04,76418987,26916,P005,,False,timeout,,Internet Banking,Flying Fest,,
2020-03-04,76410313,37768,P002,214.0,True,,,TrueMoney Wallet,Devlex,,
2020-03-04,76395381,37768,P002,,False,,,TrueMoney Wallet,Devlex,,
2020-03-05,76562012,9034,P001,,False,,48360349.0,Credit Card,River & pond Care,,Thailand
2020-03-05,76515670,3045,P001,640.93,True,,48339978.0,Credit Card,FlyingCable,,Thailand
2020-03-05,76484212,71206,P001,229.0,True,,48218740.0,Credit Card,FoodDepot General Store,,Thailand
2020-03-05,76462755,9034,P001,,False,,39260650.0,Credit Card,River & pond Care,,Thailand
2020-03-05,76552670,3045,P001,2137.86,True,,48356733.0,Credit Card,FlyingCable,,Thailand
2020-03-05,76459673,15741,P001,1175.93,True,,26733696.0,Credit Card,WorlCon,,United States of America
2020-03-05,76481243,19144,P001,,False,,48325992.0,Credit Card,ClaraBankz,,Thailand
2020-03-05,76540848,8616,P001,416.26,True,,48351945.0,Credit Card,ColoFest,,UNITED KINGDOM
2020-03-05,76542534,61534,P001,73.0,True,,27421681.0,Credit Card,Main Street,,Thailand
2020-03-05,76517982,17693,P001,,False,invalid_security_code,48340945.0,Credit Card,Web Mall,,Thailand
2020-03-05,76566468,11382,P001,1491.0,True,,47970175.0,Credit Card,The Hot Kitchen,Fraud,France
2020-03-05,76550123,37768,P002,1643.52,True,,,TrueMoney Wallet,Devlex,,
2020-03-05,76518922,37768,P002,,False,invalid_account,,TrueMoney Wallet,Devlex,,
2020-03-05,76526957,37768,P002,267.5,True,,,TrueMoney Wallet,Devlex,,
2020-03-05,76534169,37768,P002,,False,failed_processing,,TrueMoney Wallet,Devlex,,
2020-03-05,76566866,13744,P004,,False,timeout,,Alipay (Online),BIDee,,
2020-03-05,76490288,37768,P002,,False,insufficient_fund,,TrueMoney Wallet,Devlex,,
2020-03-05,76499211,37768,P002,682.29,True,,,TrueMoney Wallet,Devlex,,
2020-03-05,76496038,37768,P002,1175.93,True,,,TrueMoney Wallet,Devlex,,
2020-03-05,76497042,37768,P002,747.93,True,,,TrueMoney Wallet,Devlex,,
2020-03-05,76539484,16129,P004,50.0,True,,,Alipay (Online),Better Land,,
2020-03-06,76705638,61534,P001,90.0,True,,21154296.0,Credit Card,Main Street,,United States of America
2020-03-06,76722027,61534,P001,120.0,True,,45102573.0,Credit Card,Main Street,,Thailand
2020-03-06,76653859,71207,P001,25.0,True,,39052628.0,Credit Card,MysticSpace,,Thailand
2020-03-06,76631689,9034,P001,839.0,True,,44678637.0,Credit Card,River & pond Care,,Thailand
2020-03-06,76598090,25272,P001,,False,failed_processing,34569390.0,Credit Card,StarCave,,Thailand
2020-03-06,76640506,11382,P001,529.0,True,,48386992.0,Credit Card,The Hot Kitchen,,Thailand
2020-03-06,76709178,17420,P001,136.53,True,,34824828.0,Credit Card,Earthbound,,Thailand
2020-03-06,76670718,71206,P001,95.0,True,,46586557.0,Credit Card,FoodDepot General Store,,Thailand
2020-03-06,76618999,3045,P001,587.43,True,,48378741.0,Credit Card,FlyingCable,,Thailand
2020-03-06,76723404,26916,P001,300.0,True,,48421794.0,Credit Card,Flying Fest,,Thailand
2020-03-06,76597503,2750,P001,1185.23,True,,48373886.0,Credit Card,Deco,Fraud,United States of America
2020-03-06,76643470,37768,P002,,False,,,TrueMoney Wallet,Devlex,,
2020-03-06,76627857,37768,P002,587.43,True,,,TrueMoney Wallet,Devlex,,
2020-03-06,76630484,16129,P004,100.0,True,,,Alipay (Online),Better Land,,
2020-03-06,76652993,43626,P003,2040.0,True,,,Alipay (In store),Truebelle,,
2020-03-06,76720734,37768,P002,,False,insufficient_fund,,TrueMoney Wallet,Devlex,,
2020-03-06,76690148,43626,P003,128000.0,True,,,Alipay (In store),Truebelle,,
2020-03-06,76642510,43626,P003,44600.0,True,,,Alipay (In store),Truebelle,,
2020-03-06,76657260,43626,P003,13400.0,True,,,Alipay (In store),Truebelle,,
2020-03-06,76720517,37768,P002,426.11,True,,,TrueMoney Wallet,Devlex,,
2020-03-06,76670749,37768,P002,214.0,True,,,TrueMoney Wallet,Devlex,,
2020-03-07,76774057,61534,P001,56.0,True,,39931001.0,Credit Card,Main Street,,Thailand
2020-03-07,76758515,61534,P001,179.0,True,,25214128.0,Credit Card,Main Street,,Thailand
2020-03-07,76768839,11382,P001,429.0,True,,48438933.0,Credit Card,The Hot Kitchen,,Thailand
2020-03-07,76825841,71207,P001,130.0,True,,25882556.0,Credit Card,MysticSpace,,Thailand
2020-03-07,76750078,13846,P001,644.14,True,,32194818.0,Credit Card,ZeperonMeet,,Thailand
2020-03-07,76744932,13846,P001,747.93,True,,17658813.0,Credit Card,ZeperonMeet,,Thailand
2020-03-07,76759892,71206,P001,40.0,True,,45846336.0,Credit Card,FoodDepot General Store,,Thailand
2020-03-07,76841749,61534,P001,190.0,True,,48314780.0,Credit Card,Main Street,,Thailand
2020-03-07,76765892,13846,P001,668.75,True,,7363519.0,Credit Card,ZeperonMeet,,Thailand
2020-03-07,76773635,17419,P001,854.93,True,,43409119.0,Credit Card,BillElectro,,Thailand
2020-03-07,76795695,8616,P001,2081.28,True,,48450546.0,Credit Card,ColoFest,Commercial,United States of America
2020-03-07,76816756,16129,P004,200.0,True,,,Alipay (Online),Better Land,,
2020-03-07,76764432,16129,P004,,False,timeout,,Alipay (Online),Better Land,,
2020-03-07,76842690,37769,P002,,False,,,TrueMoney Wallet,Women Store,,
2020-03-07,76737821,37769,P002,,False,,,TrueMoney Wallet,Women Store,,
2020-03-07,76817239,37768,P002,93.63,True,,,TrueMoney Wallet,Devlex,,
2020-03-07,76738216,37768,P002,537.14,True,,,TrueMoney Wallet,Devlex,,
2020-03-07,76805428,65025,P002,99.0,True,,,TrueMoney Wallet,Surprise,,
2020-03-07,76830727,37768,P002,319.93,True,,,TrueMoney Wallet,Devlex,,
2020-03-07,76843702,70634,P002,,False,,,TrueMoney Wallet,Wish Upon a Gift,,
2020-03-07,76838459,37768,P002,,False,invalid_account,,TrueMoney Wallet,Devlex,,
2020-03-08,76932757,9034,P001,368.0,True,,48505463.0,Credit Card,River & pond Care,,Thailand
2020-03-08,76922397,37768,P001,747.93,True,,48501355.0,Credit Card,Devlex,,Thailand
2020-03-08,76878730,17419,P001,961.93,True,,34475589.0,Credit Card,BillElectro,,Thailand
2020-03-08,76924444,37768,P001,426.93,True,,45011244.0,Credit Card,Devlex,,Thailand
2020-03-08,76957457,37768,P001,640.93,True,,46939332.0,Credit Card,Devlex,,Thailand
2020-03-08,76908892,37768,P001,854.93,True,,48495263.0,Credit Card,Devlex,,Thailand
2020-03-08,76865744,15741,P001,319.93,True,,43689684.0,Credit Card,WorlCon,,Thailand
2020-03-08,76929834,16129,P001,,False,,38814487.0,Credit Card,Better Land,,Belgium
2020-03-08,76912553,61534,P001,300.0,True,,48217377.0,Credit Card,Main Street,,Thailand
2020-03-08,76925339,3045,P001,593.85,True,,48502587.0,Credit Card,FlyingCable,,Thailand
2020-03-08,76879276,11382,P001,1476.0,True,,48482908.0,Credit Card,The Hot Kitchen,Fraud,Belgium
2020-03-08,76862649,37769,P002,,False,invalid_account,,TrueMoney Wallet,Women Store,,
2020-03-08,76879655,43626,P003,3463.75,True,,,Alipay (In store),Truebelle,,
2020-03-08,76898809,37769,P002,,False,insufficient_fund,,TrueMoney Wallet,Women Store,,
2020-03-08,76883536,44046,P004,,False,timeout,,Alipay (Online),Flash Stores,,
2020-03-08,76879529,43626,P003,692.75,True,,,Alipay (In store),Truebelle,,
2020-03-08,76924889,43626,P003,5310.0,True,,,Alipay (In store),Truebelle,,
2020-03-08,76891481,43626,P003,7318.5,True,,,Alipay (In store),Truebelle,,
2020-03-08,76930935,37768,P002,481.5,True,,,TrueMoney Wallet,Devlex,,
2020-03-08,76944592,43587,P003,224.0,True,,,Alipay (In store),Ye Olde Curiosity Shop,,
2020-03-08,76956346,37768,P002,480.96,True,,,TrueMoney Wallet,Devlex,,
2020-03-09,77045881,61534,P001,50.0,True,,47548335.0,Credit Card,Main Street,,Thailand
2020-03-09,76986442,37768,P001,481.5,True,,48524107.0,Credit Card,Devlex,,Thailand
2020-03-09,77079871,61534,P001,95.0,True,,44511638.0,Credit Card,Main Street,,Thailand
2020-03-09,77074191,37768,P001,1643.52,True,,32863600.0,Credit Card,Devlex,,Thailand
2020-03-09,77029378,11382,P001,628.0,True,,31408779.0,Credit Card,The Hot Kitchen,,Thailand
2020-03-09,77052660,61534,P001,159.0,True,,46920258.0,Credit Card,Main Street,,Thailand
2020-03-09,77067017,37768,P001,319.93,True,,48555525.0,Credit Card,Devlex,,Finland
2020-03-09,77030028,61534,P001,30.0,True,,40735914.0,Credit Card,Main Street,,Thailand
2020-03-09,77071253,9034,P001,,False,,23406454.0,Credit Card,River & pond Care,,Thailand
2020-03-09,77007257,2856,P001,,False,invalid_security_code,48531580.0,Credit Card,Stylee,,Australia
2020-03-09,77005474,48917,P001,1160.0,True,,48530955.0,Credit Card,Rogun,Fraud,Thailand
2020-03-09,77029675,43626,P003,1025.0,True,,,Alipay (In store),Truebelle,,
2020-03-09,76995834,37768,P002,940.53,True,,,TrueMoney Wallet,Devlex,,
2020-03-09,77078486,37768,P002,1528.66,True,,,TrueMoney Wallet,Devlex,,
2020-03-09,77078926,37768,P002,1069.46,True,,,TrueMoney Wallet,Devlex,,
2020-03-09,76995840,37769,P002,200.0,True,,,TrueMoney Wallet,Women Store,,
2020-03-09,77060616,37768,P002,640.93,True,,,TrueMoney Wallet,Devlex,,
2020-03-09,77057826,37768,P002,426.93,True,,,TrueMoney Wallet,Devlex,,
2020-03-09,77072466,26916,P005,,False,failed_processing,,Internet Banking,Flying Fest,,
2020-03-09,77011117,37768,P002,,False,insufficient_fund,,TrueMoney Wallet,Devlex,,
2020-03-09,77017300,37768,P002,,False,insufficient_fund,,TrueMoney Wallet,Devlex,,
2020-03-10,77111824,13846,P001,,False,invalid_security_code,48565984.0,Credit Card,ZeperonMeet,,Thailand
2020-03-10,77139225,71208,P001,,False,payment_rejected,17735282.0,Credit Card,E-Store,,Thailand
2020-03-10,77202825,37768,P001,,False,,48604800.0,Credit Card,Devlex,,Thailand
2020-03-10,77178632,71207,P001,159.0,True,,26097601.0,Credit Card,MysticSpace,,United States of America
2020-03-10,77181235,61534,P001,30.0,True,,41102950.0,Credit Card,Main Street,,Thailand
2020-03-10,77146492,13846,P001,,False,payment_rejected,41795036.0,Credit Card,ZeperonMeet,,Thailand
2020-03-10,77189721,3045,P001,747.93,True,,48600590.0,Credit Card,FlyingCable,,Thailand
2020-03-10,77182685,13846,P001,1642.0,True,,35395653.0,Credit Card,ZeperonMeet,,Thailand
2020-03-10,77191955,37768,P001,331.5,True,,43599621.0,Credit Card,Devlex,,Thailand
2020-03-10,77201686,61534,P001,20.0,True,,18876279.0,Credit Card,Main Street,,Thailand
2020-03-10,77089263,8616,P001,7112.06,True,,48561319.0,Credit Card,ColoFest,Commercial,RUSSIAN
2020-03-10,77107076,16129,P004,,False,timeout,,Alipay (Online),Better Land,,
2020-03-10,77147689,16129,P004,,False,timeout,,Alipay (Online),Better Land,,
2020-03-10,77087568,43651,P006,,False,timeout,,Installment Payments,Neighborly,,
2020-03-10,77096681,37768,P002,,False,,,TrueMoney Wallet,Devlex,,
2020-03-10,77131729,37768,P002,,False,,,TrueMoney Wallet,Devlex,,
2020-03-10,77151938,37768,P002,,False,insufficient_fund,,TrueMoney Wallet,Devlex,,
2020-03-10,77159161,43626,P003,8103.25,True,,,Alipay (In store),Truebelle,,
2020-03-10,77181606,37768,P002,,False,,,TrueMoney Wallet,Devlex,,
2020-03-10,77087809,16129,P004,400.0,True,,,Alipay (Online),Better Land,,
2020-03-10,77129550,37768,P002,,False,invalid_account,,TrueMoney Wallet,Devlex,,
2020-03-11,77217082,25272,P001,1448.13,True,,38074149.0,Credit Card,StarCave,,Thailand
2020-03-11,77236820,61534,P001,27.5,True,,37465898.0,Credit Card,Main Street,,Thailand
2020-03-11,77222533,13846,P001,722.43,True,,38257399.0,Credit Card,ZeperonMeet,,China
2020-03-11,77215724,25272,P001,,False,payment_rejected,44061540.0,Credit Card,StarCave,,Thailand
2020-03-11,77214162,15741,P001,352.03,True,,40940083.0,Credit Card,WorlCon,,Thailand
2020-03-11,77282032,61534,P001,99.0,True,,39785277.0,Credit Card,Main Street,,Thailand
2020-03-11,77268081,37768,P001,2855.3,True,,36925469.0,Credit Card,Devlex,,Thailand
2020-03-11,77241622,61534,P001,43.0,True,,47171749.0,Credit Card,Main Street,,Thailand
2020-03-11,77245074,3045,P001,653.48,True,,48618304.0,Credit Card,FlyingCable,,Thailand
2020-03-11,77259752,61534,P001,49.0,True,,37318333.0,Credit Card,Main Street,,Thailand
2020-03-11,77220878,1839,P001,41190.0,True,,48611129.0,Credit Card,Motorhomy,Fraud,Canada
2020-03-11,77272222,37768,P002,656.91,True,,,TrueMoney Wallet,Devlex,,
2020-03-11,77241493,37768,P002,856.54,True,,,TrueMoney Wallet,Devlex,,
2020-03-11,77269674,37768,P002,,False,insufficient_fund,,TrueMoney Wallet,Devlex,,
2020-03-11,77212100,4646,P005,300.0,True,,,Internet Banking,Pipe Palace,,
2020-03-11,77283309,37768,P002,,False,invalid_account,,TrueMoney Wallet,Devlex,,
2020-03-11,77218262,37769,P002,,False,invalid_account,,TrueMoney Wallet,Women Store,,
2020-03-11,77243488,37768,P002,,False,,,TrueMoney Wallet,Devlex,,
2020-03-11,77298336,43626,P003,9800.0,True,,,Alipay (In store),Truebelle,,
2020-03-11,77313668,16129,P004,,False,timeout,,Alipay (Online),Better Land,,
2020-03-11,77268290,37768,P002,854.93,True,,,TrueMoney Wallet,Devlex,,
2020-03-12,77370119,3045,P001,854.93,True,,48664552.0,Credit Card,FlyingCable,,Thailand
2020-03-12,77448197,17693,P001,,False,invalid_security_code,48696301.0,Credit Card,Web Mall,,Thailand
2020-03-12,77389989,37768,P001,1356.76,True,,48672640.0,Credit Card,Devlex,,Thailand
2020-03-12,77337534,17693,P001,,False,invalid_security_code,48655251.0,Credit Card,Web Mall,,Thailand
2020-03-12,77443178,44046,P001,60.0,True,,48682650.0,Credit Card,Flash Stores,,Thailand
2020-03-12,77409626,29080,P001,22.5,True,,30557953.0,Credit Card,Woodstock General,,Thailand
2020-03-12,77388925,15938,P001,200.0,True,,45083012.0,Credit Card,LawsConsult,,Thailand
2020-03-12,77339455,37768,P001,,False,payment_rejected,38302690.0,Credit Card,Devlex,,Thailand
2020-03-12,77429813,61534,P001,220.0,True,,8803120.0,Credit Card,Main Street,,Thailand
2020-03-12,77435886,3619,P001,,False,invalid_security_code,48692063.0,Credit Card,FarmTransform,,Thailand
2020-03-12,77390105,11382,P001,884.0,True,,48631846.0,Credit Card,The Hot Kitchen,Fraud,France
2020-03-12,77331070,15938,P002,100.0,True,,,TrueMoney Wallet,LawsConsult,,
2020-03-12,77432730,43626,P003,1969.5,True,,,Alipay (In store),Truebelle,,
2020-03-12,77430812,37768,P002,1175.93,True,,,TrueMoney Wallet,Devlex,,
2020-03-12,77364124,37768,P002,83.02,True,,,TrueMoney Wallet,Devlex,,
2020-03-12,77359546,65025,P002,69.0,True,,,TrueMoney Wallet,Surprise,,
2020-03-12,77372062,37769,P002,,False,insufficient_fund,,TrueMoney Wallet,Women Store,,
2020-03-12,77449414,37768,P002,640.92,True,,,TrueMoney Wallet,Devlex,,
2020-03-12,77373941,37768,P002,,False,,,TrueMoney Wallet,Devlex,,
2020-03-12,77376536,37768,P002,,False,,,TrueMoney Wallet,Devlex,,
2020-03-12,77377016,37769,P002,,False,invalid_account,,TrueMoney Wallet,Women Store,,
2020-03-13,77561064,37768,P001,1281.86,True,,48740466.0,Credit Card,Devlex,,Thailand
2020-03-13,77468434,37768,P001,,False,,41627336.0,Credit Card,Devlex,,Thailand
2020-03-13,77522774,3045,P001,1174.86,True,,48725469.0,Credit Card,FlyingCable,,Thailand
2020-03-13,77470314,17420,P001,390.74,True,,38338527.0,Credit Card,Earthbound,,Thailand
2020-03-13,77518872,37768,P001,577.05,True,,26211642.0,Credit Card,Devlex,,Thailand
