created_date,id,merchant_id,payment_method_id,charged_amount,captured,failure_code,card_id
9/8/2020,102515299,15748,P002,40,TRUE,,
9/9/2020,102566217,25272,P001,,FALSE,payment_rejected,43227199
9/9/2020,102605281,13846,P001,160.5,TRUE,,53554770
9/9/2020,102612568,61534,P001,140,TRUE,,57135589
9/9/2020,102669301,61534,P001,110,TRUE,,48971721
9/9/2020,102625215,61534,P001,25,TRUE,,55757607
9/9/2020,102692763,61534,P001,55,TRUE,,45239855
9/9/2020,102655504,13846,P001,,FALSE,invalid_account,23181429
9/9/2020,102690752,13846,P001,747.93,TRUE,,55120599
9/9/2020,102554778,61534,P001,,FALSE,failed_processing,43155756
9/9/2020,102674634,61534,P001,45,TRUE,,44221678
9/9/2020,102607061,72723,P001,2298,TRUE,,57965884
9/9/2020,102703717,37768,P002,718.67,TRUE,,
9/9/2020,102606507,37768,P002,640.93,TRUE,,
9/9/2020,102594985,37768,P002,517.88,TRUE,,
9/9/2020,102642648,37769,P002,,FALSE,insufficient_fund,
9/9/2020,102683340,37768,P002,772.19,TRUE,,
9/9/2020,102675733,37768,P002,481.5,TRUE,,
9/9/2020,102681108,37768,P002,629.16,TRUE,,
9/9/2020,102615038,15938,P002,50,TRUE,,
9/9/2020,102627665,83199,P002,9,TRUE,,
9/9/2020,102681633,37768,P002,373.96,TRUE,,
9/10/2020,102795106,17419,P001,2585.22,TRUE,,46843526
9/10/2020,102777015,61534,P001,49,TRUE,,45239855
9/10/2020,102788176,9287,P001,,FALSE,invalid_security_code,58027223
9/10/2020,102848639,61534,P001,202,TRUE,,42224219
9/10/2020,102747998,61534,P001,114,TRUE,,42193780
9/10/2020,102841559,17419,P001,,FALSE,payment_rejected,58046886
9/10/2020,102802367,17419,P001,1620.2,TRUE,,58032760
9/10/2020,102807199,37768,P001,299,TRUE,,56053595
9/10/2020,102823663,17419,P001,,FALSE,payment_rejected,47632137
9/10/2020,102737142,13846,P001,319.93,TRUE,,42543592
9/10/2020,102851586,4478,P001,1099,TRUE,,58050510
9/10/2020,102791211,37769,P002,,FALSE,,
9/10/2020,102815778,65025,P002,59,TRUE,,
9/10/2020,102791430,37768,P002,319.93,TRUE,,
9/10/2020,102788377,16129,P004,,FALSE,timeout,
9/10/2020,102812582,37768,P002,,FALSE,insufficient_fund,
9/10/2020,102762848,16129,P004,,FALSE,timeout,
9/10/2020,102808130,37768,P002,512.53,TRUE,,
9/10/2020,102831558,37768,P002,137.72,TRUE,,
9/10/2020,102848230,37768,P002,1602.36,TRUE,,
9/10/2020,102780450,37768,P002,214,TRUE,,
9/11/2020,102863246,25272,P001,,FALSE,insufficient_fund,33580012
9/11/2020,102944595,37768,P001,1923.86,TRUE,,57163679
9/11/2020,102948904,16129,P001,50,TRUE,,58085223
9/11/2020,102949284,37768,P001,587.43,TRUE,,44525468
9/11/2020,102946882,17693,P001,,FALSE,invalid_security_code,58084492
9/11/2020,102980890,16129,P001,100,TRUE,,58097354
9/11/2020,102960770,37768,P001,,FALSE,,55162289
9/11/2020,102872584,3045,P001,640.93,TRUE,,58056911
9/11/2020,102856680,15741,P001,309.23,TRUE,,19837559
9/11/2020,102919917,37768,P001,944.81,TRUE,,58073141
9/11/2020,102884169,37768,P001,1761.22,TRUE,,58059437
9/11/2020,102935562,37768,P002,214,TRUE,,
9/11/2020,102970933,37768,P002,,FALSE,,
9/11/2020,102954407,2750,P004,,FALSE,timeout,
9/11/2020,102954974,16129,P004,,FALSE,timeout,
9/11/2020,102971020,37768,P002,,FALSE,,
9/11/2020,102987646,37769,P002,,FALSE,,
9/11/2020,102869385,37768,P002,908.1,TRUE,,
9/11/2020,102947522,37769,P002,20,TRUE,,
9/11/2020,102948091,37769,P002,,FALSE,insufficient_fund,
9/11/2020,102914260,37768,P002,606.48,TRUE,,
9/12/2020,103078831,61534,P001,91.75,TRUE,,49333144
9/12/2020,103026270,61534,P001,117,TRUE,,41398611
9/12/2020,102988912,23108,P001,,FALSE,insufficient_fund,55241185
9/12/2020,103039218,17420,P001,53.5,TRUE,,25587714
9/12/2020,103096008,61534,P001,155,TRUE,,42914228
9/12/2020,103031507,71208,P001,70,TRUE,,43506264
9/12/2020,103101460,61534,P001,225,TRUE,,53332374
9/12/2020,103066271,61534,P001,69,TRUE,,47152406
9/12/2020,103096425,61534,P001,60,TRUE,,44170830
9/12/2020,103004339,37768,P001,,FALSE,,58106235
9/12/2020,103103972,65025,P001,2500,TRUE,,55688820
9/12/2020,103041550,37768,P002,427.46,TRUE,,
9/12/2020,102999621,37768,P002,577.21,TRUE,,
9/12/2020,103025966,37768,P002,480.96,TRUE,,
9/12/2020,103027631,83290,P007,,FALSE,,
9/12/2020,103061402,37768,P002,,FALSE,insufficient_fund,
9/12/2020,103083666,37769,P002,20,TRUE,,
9/12/2020,103109313,65025,P002,2500,TRUE,,
9/12/2020,103091366,37769,P002,,FALSE,,
9/12/2020,103038991,37768,P002,,FALSE,,
9/12/2020,103105749,65025,P002,149,TRUE,,
9/13/2020,103172116,9352,P001,100,TRUE,,58190459
9/13/2020,103157196,61534,P001,19,TRUE,,48167082
9/13/2020,103122626,25272,P001,,FALSE,payment_rejected,52228144
9/13/2020,103171673,11382,P001,708,TRUE,,52691018
9/13/2020,103180221,33506,P001,1916,TRUE,,58193517
9/13/2020,103180829,11382,P001,129,TRUE,,58193761
9/13/2020,103122679,25272,P001,,FALSE,insufficient_fund,34134053
9/13/2020,103224949,17419,P001,741.51,TRUE,,46731282
9/13/2020,103164887,65025,P001,,FALSE,invalid_security_code,58187633
9/13/2020,103182761,37769,P001,20,TRUE,,50759262
9/13/2020,103160698,11382,P001,459,TRUE,,56956261
9/13/2020,103221568,37768,P002,427.46,TRUE,,
9/13/2020,103191442,16129,P004,,FALSE,timeout,
9/13/2020,103154390,26916,P005,,FALSE,timeout,
9/13/2020,103143662,15938,P002,50,TRUE,,
9/13/2020,103173560,37768,P002,747.93,TRUE,,
9/13/2020,103225585,37769,P002,,FALSE,,
9/13/2020,103136987,37768,P002,1601.79,TRUE,,
9/13/2020,103117255,37769,P002,,FALSE,,
9/13/2020,103115267,37769,P002,,FALSE,,
9/13/2020,103166144,37769,P002,100,TRUE,,
9/14/2020,103282911,37768,P001,804.64,TRUE,,23223295
9/14/2020,103313385,61534,P001,74,TRUE,,8873710
9/14/2020,103282083,17420,P001,300,TRUE,,48178566
9/14/2020,103337386,71206,P001,265,TRUE,,15312959
9/14/2020,103355985,37768,P001,,FALSE,,26635912
9/14/2020,103298235,2750,P001,525,TRUE,,55364052
9/14/2020,103355186,71207,P001,65,TRUE,,54858074
9/14/2020,103304775,77229,P001,,FALSE,invalid_security_code,58273049
9/14/2020,103331277,61534,P001,200,TRUE,,46680737
9/14/2020,103243825,25272,P001,,FALSE,insufficient_fund,30518244
9/14/2020,103331558,13846,P001,383.19,TRUE,,58283225
9/14/2020,103308594,37768,P002,373.96,TRUE,,
9/14/2020,103317947,37768,P002,214,TRUE,,
9/14/2020,103290471,16129,P004,,FALSE,timeout,
9/14/2020,103373432,9034,P009,,FALSE,failed_processing,
9/14/2020,103321870,37768,P002,535.41,TRUE,,
9/14/2020,103363372,15748,P002,517.5,TRUE,,
9/14/2020,103287415,37768,P002,608.19,TRUE,,
9/14/2020,103323570,2750,P005,,FALSE,timeout,
9/14/2020,103336307,37768,P002,,FALSE,insufficient_fund,
9/14/2020,103393143,37769,P002,,FALSE,,
9/15/2020,103520482,17419,P001,,FALSE,payment_rejected,20506187
9/15/2020,103440872,17420,P001,899.5,TRUE,,42095196
9/15/2020,103426055,17420,P001,175.48,TRUE,,31688905
9/15/2020,103449379,37768,P001,694.43,TRUE,,58315182
9/15/2020,103495296,61534,P001,48,TRUE,,37898565
9/15/2020,103464587,17420,P001,500,TRUE,,52351957
9/15/2020,103512697,61534,P001,34,TRUE,,55953857
9/15/2020,103501669,61534,P001,15,TRUE,,43110585
9/15/2020,103524914,61534,P001,100,TRUE,,58302293
9/15/2020,103459118,61534,P001,26,TRUE,,38374678
9/15/2020,103463323,11382,P001,307,TRUE,,58320775
9/15/2020,103426341,16129,P004,,FALSE,timeout,
9/15/2020,103426620,37769,P002,,FALSE,,
9/15/2020,103500255,82912,P007,,FALSE,,
9/15/2020,103463331,9034,P007,881,TRUE,,
9/15/2020,103422633,37769,P002,,FALSE,invalid_account,
9/15/2020,103486431,37768,P002,,FALSE,,
9/15/2020,103420398,37769,P002,,FALSE,,
9/15/2020,103484818,16129,P004,,FALSE,timeout,
9/15/2020,103430723,37768,P002,979.81,TRUE,,
9/15/2020,103418368,16129,P004,,FALSE,timeout,
9/16/2020,103558819,61534,P001,70,TRUE,,45778502
9/16/2020,103615761,61534,P001,74,TRUE,,40328419
9/16/2020,103588278,37768,P001,,FALSE,,58363294
9/16/2020,103544903,25272,P001,,FALSE,payment_rejected,54419478
9/16/2020,103567740,61534,P001,116,TRUE,,58201136
9/16/2020,103558914,13846,P001,801.43,TRUE,,53828918
9/16/2020,103624688,13846,P001,426.93,TRUE,,28588392
9/16/2020,103643361,61534,P001,40,TRUE,,55283506
9/16/2020,103541119,25272,P001,,FALSE,insufficient_fund,44852214
9/16/2020,103665905,37768,P001,338.61,TRUE,,58385679
9/16/2020,103581066,13846,P001,427.04,TRUE,,36701038
9/16/2020,103594460,26916,P005,,FALSE,timeout,
9/16/2020,103653221,37768,P002,110.18,TRUE,,
9/16/2020,103662748,37768,P002,963,TRUE,,
9/16/2020,103651832,16129,P004,,FALSE,timeout,
9/16/2020,103547696,37768,P002,,FALSE,insufficient_fund,
9/16/2020,103623183,37768,P002,654.96,TRUE,,
9/16/2020,103596451,37768,P002,,FALSE,insufficient_fund,
9/16/2020,103538611,37768,P002,1245.48,TRUE,,
9/16/2020,103648921,37768,P002,,FALSE,insufficient_fund,
9/16/2020,103593665,44046,P002,150,TRUE,,
9/17/2020,103799421,17419,P001,563.23,TRUE,,58429801
9/17/2020,103698257,59147,P001,,FALSE,payment_rejected,35055228
9/17/2020,103679536,4646,P001,100,TRUE,,54883416
9/17/2020,103797391,79443,P001,3260,TRUE,,58429100
9/17/2020,103753946,17693,P001,,FALSE,invalid_security_code,58416241
9/17/2020,103726151,61534,P001,23.5,TRUE,,57966391
9/17/2020,103714704,71206,P001,48.5,TRUE,,48663361
9/17/2020,103793553,13846,P001,319.93,TRUE,,44780476
9/17/2020,103788942,37768,P001,747.93,TRUE,,58426560
9/17/2020,103778855,61534,P001,90,TRUE,,30257109
9/17/2020,103765747,11382,P001,299,TRUE,,58420551
9/17/2020,103704587,37769,P002,,FALSE,invalid_account,
9/17/2020,103702630,37769,P002,,FALSE,,
9/17/2020,103756299,37769,P002,,FALSE,invalid_account,
9/17/2020,103778656,26916,P005,,FALSE,timeout,
9/17/2020,103703507,9034,P006,,FALSE,timeout,
9/17/2020,103688587,37768,P002,1012.33,TRUE,,
9/17/2020,103775732,21249,P008,,FALSE,,
9/17/2020,103693383,16129,P004,,FALSE,timeout,
9/17/2020,103718079,37768,P002,801.43,TRUE,,
9/17/2020,103735311,37768,P002,,FALSE,,
9/18/2020,103916090,3045,P001,1923.78,TRUE,,58466388
9/18/2020,103818342,70185,P001,,FALSE,payment_rejected,58436601
9/18/2020,103839416,13846,P001,747.93,TRUE,,41499828
9/18/2020,103837999,43682,P001,,FALSE,payment_rejected,16831438
9/18/2020,103943958,61534,P001,36,TRUE,,48995840
9/18/2020,103821432,61534,P001,83,TRUE,,57935197
9/18/2020,103899348,61534,P001,77,TRUE,,39650625
9/18/2020,103839584,13846,P001,,FALSE,insufficient_fund,58439721
9/18/2020,103945872,61534,P001,55,TRUE,,9842578
9/18/2020,103900927,13846,P001,587.43,TRUE,,16149795
9/18/2020,103900524,13846,P001,2825.77,TRUE,,56176992
9/18/2020,103817943,37768,P002,426.93,TRUE,,
9/18/2020,103916061,37768,P002,,FALSE,invalid_account,
9/18/2020,103883977,37768,P002,1923.86,TRUE,,
9/18/2020,103825047,37768,P002,,FALSE,invalid_account,
9/18/2020,103914189,37769,P002,,FALSE,,
9/18/2020,103949598,37769,P002,,FALSE,,
9/18/2020,103935037,37768,P002,640.93,TRUE,,
9/18/2020,103924879,37768,P002,426.93,TRUE,,
9/18/2020,103809303,26916,P005,,FALSE,timeout,
9/18/2020,103887584,65025,P002,119,TRUE,,
9/19/2020,104008432,13846,P001,480.43,TRUE,,16176052
9/19/2020,104012096,37768,P001,725.46,TRUE,,58498353
9/19/2020,104034180,16129,P001,20,TRUE,,58506210
9/19/2020,104007332,71206,P001,98,TRUE,,47603894
9/19/2020,104034527,3045,P001,515.02,TRUE,,58506334
9/19/2020,103950171,23108,P001,540,TRUE,,51389186
9/19/2020,103959277,25272,P001,,FALSE,insufficient_fund,55810849
9/19/2020,104068749,13846,P001,533.93,TRUE,,32360179
9/19/2020,104007342,61534,P001,29,TRUE,,47302081
9/19/2020,104035629,61534,P001,82,TRUE,,55142821
9/19/2020,104043165,65025,P001,2500,TRUE,,58509264
9/19/2020,104052927,37768,P002,321,TRUE,,
9/19/2020,103961785,37769,P002,,FALSE,invalid_account,
9/19/2020,103974729,37769,P002,,FALSE,,
9/19/2020,104001893,16129,P004,,FALSE,timeout,
9/19/2020,103990557,37768,P002,1015.43,TRUE,,
9/19/2020,103992101,37769,P002,100,TRUE,,
9/19/2020,104019488,79781,P007,1079.4,TRUE,,
9/19/2020,104042003,37768,P002,,FALSE,insufficient_fund,
9/19/2020,103986834,37768,P002,908.43,TRUE,,
9/19/2020,104058490,26916,P005,,FALSE,timeout,
9/20/2020,104141240,17693,P001,,FALSE,invalid_security_code,58542049
9/20/2020,104127692,37768,P001,,FALSE,,58537411
9/20/2020,104133339,13846,P001,,FALSE,invalid_security_code,58539410
9/20/2020,104190144,61534,P001,42,TRUE,,53313066
9/20/2020,104175050,37768,P001,960.86,TRUE,,28552186
9/20/2020,104119548,61534,P001,,FALSE,,38437909
9/20/2020,104176384,61534,P001,188,TRUE,,58015598
9/20/2020,104187835,4646,P001,,FALSE,insufficient_fund,21313881
9/20/2020,104124881,71206,P001,40,TRUE,,57453992
9/20/2020,104137049,37768,P001,,FALSE,,29962342
9/20/2020,104076745,13846,P001,4000,TRUE,,58521510
9/20/2020,104183727,37768,P002,,FALSE,,
9/20/2020,104167181,15748,P002,50,TRUE,,
9/20/2020,104171185,37768,P002,823.15,TRUE,,
9/20/2020,104096416,37768,P002,,FALSE,insufficient_fund,
9/20/2020,104180923,37768,P002,640.93,TRUE,,
9/20/2020,104119626,19144,P005,,FALSE,timeout,
9/20/2020,104092967,37769,P002,,FALSE,,
9/20/2020,104105328,9034,P009,1708,TRUE,,
9/20/2020,104114441,37768,P002,542.93,TRUE,,
9/20/2020,104111139,37769,P002,,FALSE,insufficient_fund,
9/21/2020,104284456,17419,P001,683.94,TRUE,,45735566
9/21/2020,104240789,62995,P001,569,TRUE,,58575220
9/21/2020,104199929,25272,P001,,FALSE,payment_rejected,42426280
9/21/2020,104219426,61534,P001,55,TRUE,,38023207
9/21/2020,104260443,17420,P001,127.19,TRUE,,42871966
9/21/2020,104283991,61534,P001,169,TRUE,,24654907
9/21/2020,104306670,61534,P001,266,TRUE,,56803909
9/21/2020,104259430,13846,P001,1602.86,TRUE,,51260405
9/21/2020,104215905,61534,P001,32,TRUE,,42650246
9/21/2020,104290914,71206,P001,29,TRUE,,49362409
9/21/2020,104195197,13846,P001,1000,TRUE,,12347367
9/21/2020,104316683,13744,P004,,FALSE,timeout,
9/21/2020,104279505,37768,P002,,FALSE,,
9/21/2020,104316800,37768,P002,214,TRUE,,
9/21/2020,104276390,37768,P002,533.93,TRUE,,
9/21/2020,104203523,13744,P004,,FALSE,timeout,
9/21/2020,104196644,26916,P005,400,TRUE,,
9/21/2020,104310260,37768,P002,,FALSE,insufficient_fund,
9/21/2020,104320966,37768,P002,640.93,TRUE,,
9/21/2020,104313445,15748,P002,50,TRUE,,
9/21/2020,104228134,37768,P002,,FALSE,,
9/22/2020,104384016,13846,P001,672.14,TRUE,,58615868
9/22/2020,104458823,37768,P001,1174.86,TRUE,,43910474
9/22/2020,104417964,61534,P001,73,TRUE,,55789504
9/22/2020,104472749,61534,P001,21,TRUE,,43917912
9/22/2020,104425481,16129,P001,50,TRUE,,56615073
9/22/2020,104380119,15741,P001,,FALSE,insufficient_fund,13715794
9/22/2020,104355953,13846,P001,105.93,TRUE,,44829432
9/22/2020,104471751,61534,P001,,FALSE,,50091029
9/22/2020,104398961,61534,P001,35,TRUE,,57174379
9/22/2020,104402196,37768,P001,,FALSE,,46445495
9/22/2020,104411574,11382,P001,859,TRUE,,58624508
9/22/2020,104411485,37768,P002,,FALSE,,
9/22/2020,104437135,19144,P005,,FALSE,failed_processing,
9/22/2020,104408337,26916,P005,,FALSE,timeout,
9/22/2020,104400244,37768,P002,1699.7,TRUE,,
9/22/2020,104396239,37768,P002,961.93,TRUE,,
9/22/2020,104462352,37768,P002,642,TRUE,,
9/22/2020,104441556,37768,P002,,FALSE,insufficient_fund,
9/22/2020,104394812,37768,P002,,FALSE,,
9/22/2020,104372160,37769,P002,20,TRUE,,
9/22/2020,104395837,37768,P002,939.78,TRUE,,
9/23/2020,104499550,61534,P001,24,TRUE,,43242381
9/23/2020,104490937,17420,P001,500,TRUE,,48483990
9/23/2020,104562311,61534,P001,92.75,TRUE,,27261912
9/23/2020,104520484,15741,P001,232.51,TRUE,,35174243
9/23/2020,104564264,9034,P001,2250,TRUE,,58678627
9/23/2020,104605765,37768,P001,747.93,TRUE,,58692630
9/23/2020,104592811,16129,P001,,FALSE,,37277737
9/23/2020,104515293,17693,P001,,FALSE,,58659815
9/23/2020,104493522,61534,P001,163,TRUE,,25430090
9/23/2020,104535665,71207,P001,50,TRUE,,45063750
9/23/2020,104588959,4478,P001,600,TRUE,,39514346
9/23/2020,104574867,43587,P003,125,TRUE,,
9/23/2020,104521809,9034,P002,,FALSE,,
9/23/2020,104600076,37768,P002,1426.2,TRUE,,
9/23/2020,104521526,37768,P002,1068.93,TRUE,,
9/23/2020,104536836,37769,P002,,FALSE,failed_processing,
9/23/2020,104601183,37768,P002,,FALSE,insufficient_fund,
9/23/2020,104517845,16129,P004,,FALSE,timeout,
9/23/2020,104487675,53567,P002,,FALSE,invalid_account,
9/23/2020,104561601,37769,P002,,FALSE,insufficient_fund,
9/23/2020,104598998,37769,P002,20,TRUE,,
9/24/2020,104723730,17420,P001,1186.81,TRUE,,33673087
9/24/2020,104646382,37768,P001,1389.93,TRUE,,58704872
9/24/2020,104662429,17420,P001,217.04,TRUE,,51883039
9/24/2020,104640863,37768,P001,1068.39,TRUE,,24389608
9/24/2020,104728159,17693,P001,,FALSE,invalid_security_code,58735358
9/24/2020,104609397,61534,P001,36,TRUE,,51777936
9/24/2020,104684928,17420,P001,,FALSE,payment_rejected,22181678
9/24/2020,104610560,16129,P001,,FALSE,,55290983
9/24/2020,104628643,13846,P001,1034.44,TRUE,,55918656
9/24/2020,104683805,11382,P001,609,TRUE,,50925957
9/24/2020,104632481,15741,P001,298.53,TRUE,,41845044
9/24/2020,104732865,16129,P004,,FALSE,timeout,
9/24/2020,104657921,37768,P002,,FALSE,,
9/24/2020,104730857,37768,P002,,FALSE,insufficient_fund,
9/24/2020,104710653,37768,P002,330.29,TRUE,,
9/24/2020,104655385,37769,P002,,FALSE,,
9/24/2020,104720097,37768,P002,1235.85,TRUE,,
9/24/2020,104701287,37768,P002,,FALSE,,
9/24/2020,104720601,37768,P002,426.93,TRUE,,
9/24/2020,104722352,37768,P002,373.43,TRUE,,
9/24/2020,104650586,37768,P002,,FALSE,insufficient_fund,
9/25/2020,104871238,61534,P001,55,TRUE,,58725994
9/25/2020,104793433,61534,P001,54,TRUE,,49644094
9/25/2020,104832231,61534,P001,16,TRUE,,52662834
9/25/2020,104903091,17693,P001,,FALSE,payment_rejected,58783614
9/25/2020,104918353,17693,P001,,FALSE,,58788058
9/25/2020,104758039,17419,P001,1026.66,TRUE,,53542516
9/25/2020,104768152,13846,P001,,FALSE,failed_processing,50522894
9/25/2020,104776217,61534,P001,40,TRUE,,41900136
9/25/2020,104880674,71206,P001,199,TRUE,,53414679
9/25/2020,104921645,13846,P001,319.93,TRUE,,55213220
9/25/2020,104771612,43682,P001,59.37,TRUE,,26792153
9/25/2020,104829435,37768,P002,432.28,TRUE,,
9/25/2020,104767406,37768,P002,,FALSE,failed_processing,
9/25/2020,104833855,43651,P006,21340,TRUE,,
9/25/2020,104894928,37768,P002,,FALSE,insufficient_fund,
9/25/2020,104768953,37768,P002,,FALSE,failed_processing,
9/25/2020,104922102,37768,P002,,FALSE,insufficient_fund,
9/25/2020,104852302,37768,P002,533.93,TRUE,,
9/25/2020,104798751,37768,P002,,FALSE,failed_processing,
9/25/2020,104756444,37768,P002,,FALSE,failed_processing,
9/25/2020,104914867,37768,P002,700.85,TRUE,,
9/26/2020,105062824,17419,P001,815.8,TRUE,,46961210
9/26/2020,104936305,25272,P001,,FALSE,payment_rejected,45651994
9/26/2020,105005177,13846,P001,747.93,TRUE,,47858638
9/26/2020,105068440,37768,P001,,FALSE,payment_rejected,36616777
9/26/2020,105033404,13846,P001,535,TRUE,,55039367
9/26/2020,105063489,17420,P001,2898.32,TRUE,,57343996
9/26/2020,105042285,3045,P001,885.69,TRUE,,58825948
9/26/2020,104948982,13846,P001,1906.89,TRUE,,51305721
9/26/2020,105035126,17693,P001,,FALSE,,58823463
9/26/2020,104936977,17693,P001,,FALSE,invalid_security_code,58793885
9/26/2020,105070130,11382,P001,1362,TRUE,,58825444
9/26/2020,105009216,16129,P004,,FALSE,timeout,
9/26/2020,105002871,37768,P002,961.93,TRUE,,
9/26/2020,104981123,37768,P002,1163.65,TRUE,,
9/26/2020,104983359,37768,P002,427.46,TRUE,,
9/26/2020,105012285,9034,P007,674,TRUE,,
9/26/2020,105051694,37768,P002,,FALSE,insufficient_fund,
9/26/2020,105021470,37768,P002,1283.47,TRUE,,
9/26/2020,104943244,37768,P002,640.93,TRUE,,
9/26/2020,104951872,37769,P002,20,TRUE,,
9/26/2020,104970522,37768,P002,801.43,TRUE,,
9/27/2020,105123514,61534,P001,37,TRUE,,45772153
9/27/2020,105092392,16129,P001,,FALSE,,58841302
9/27/2020,105126513,13846,P001,,FALSE,invalid_security_code,58852266
9/27/2020,105106862,17420,P001,798.44,TRUE,,16537085
9/27/2020,105086728,61534,P001,128,TRUE,,46225305
9/27/2020,105190175,17420,P001,612.47,TRUE,,43278405
9/27/2020,105187514,61534,P001,7.5,TRUE,,46450452
9/27/2020,105194876,13846,P001,833.53,TRUE,,44842272
9/27/2020,105117215,13846,P001,961.93,TRUE,,52277373
9/27/2020,105124869,17693,P001,,FALSE,invalid_security_code,58851786
9/27/2020,105176561,22868,P001,849,TRUE,,58851971
9/27/2020,105140763,15748,P002,50,TRUE,,
9/27/2020,105177834,37768,P002,321,TRUE,,
9/27/2020,105112860,37768,P002,480.96,TRUE,,
9/27/2020,105073363,37768,P002,960.86,TRUE,,
9/27/2020,105160132,37768,P002,1229.43,TRUE,,
9/27/2020,105187158,15748,P002,,FALSE,insufficient_fund,
9/27/2020,105168521,63166,P005,,FALSE,timeout,
9/27/2020,105165110,85044,P007,2280,TRUE,,
9/27/2020,105150826,37768,P002,587.96,TRUE,,
9/27/2020,105126857,37768,P002,96.36,TRUE,,
9/28/2020,105337551,78362,P001,600,TRUE,,58919359
9/28/2020,105242455,61534,P001,26.5,TRUE,,41747182
9/28/2020,105219724,13846,P001,757.56,TRUE,,45885331
9/28/2020,105297052,13846,P001,426.93,TRUE,,56951908
9/28/2020,105250436,1929,P001,1138,TRUE,,58889846
9/28/2020,105344036,13846,P001,480.43,TRUE,,49870241
9/28/2020,105256686,13846,P001,621.67,TRUE,,12216487
9/28/2020,105311484,37768,P001,,FALSE,,58910944
9/28/2020,105355932,61534,P001,386,TRUE,,52369490
9/28/2020,105230595,17419,P001,747.93,TRUE,,45844183
9/28/2020,105198163,23108,P001,6480,TRUE,,39096394
9/28/2020,105333822,77202,P007,50,TRUE,,
9/28/2020,105259929,37768,P002,480.43,TRUE,,
9/28/2020,105279311,37768,P002,,FALSE,,
9/28/2020,105309128,37768,P002,562.82,TRUE,,
9/28/2020,105236813,37768,P002,640.93,TRUE,,
9/28/2020,105198008,65025,P002,59,TRUE,,
9/28/2020,105254866,37768,P002,1367.67,TRUE,,
9/28/2020,105281845,37768,P002,1080.43,TRUE,,
9/28/2020,105209781,37769,P002,,FALSE,,
9/28/2020,105278933,37768,P002,678.38,TRUE,,
9/29/2020,105380952,25272,P001,,FALSE,insufficient_fund,46545320
9/29/2020,105484674,61534,P001,218,TRUE,,43786027
9/29/2020,105494470,37768,P001,844.79,TRUE,,40424646
9/29/2020,105501889,61534,P001,,FALSE,payment_rejected,52097554
9/29/2020,105449159,13846,P001,,FALSE,invalid_security_code,58945995
9/29/2020,105520386,61534,P001,142,TRUE,,49449703
9/29/2020,105465048,37768,P001,1580.33,TRUE,,58951846
9/29/2020,105496500,61534,P001,,FALSE,,40349062
9/29/2020,105516412,61534,P001,250,TRUE,,58160203
9/29/2020,105382932,25272,P001,,FALSE,insufficient_fund,49543593
9/29/2020,105519648,13846,P001,4000,TRUE,,58971826
9/29/2020,105467484,37768,P002,747.93,TRUE,,
9/29/2020,105410661,37768,P002,,FALSE,insufficient_fund,
9/29/2020,105515545,15748,P009,432,TRUE,,
9/29/2020,105451099,37768,P002,961.93,TRUE,,
9/29/2020,105514581,44046,P007,,FALSE,,
9/29/2020,105500285,37768,P002,1601.79,TRUE,,
9/29/2020,105510056,9034,P007,,FALSE,,
9/29/2020,105507420,16129,P004,,FALSE,timeout,
9/29/2020,105467796,37768,P002,801.96,TRUE,,
9/29/2020,105431307,37768,P002,,FALSE,insufficient_fund,
9/30/2020,105552975,13846,P001,373.43,TRUE,,55965880
9/30/2020,105611666,3045,P001,426.93,TRUE,,58998318
9/30/2020,105554500,13846,P001,694.43,TRUE,,53860857
9/30/2020,105543341,17420,P001,300,TRUE,,51874375
9/30/2020,105641610,37768,P001,214,TRUE,,49885371
9/30/2020,105659701,61534,P001,156,TRUE,,54912524
9/30/2020,105665524,13846,P001,587.43,TRUE,,29191967
9/30/2020,105539176,25272,P001,,FALSE,insufficient_fund,55967701
9/30/2020,105582241,13846,P001,694.43,TRUE,,52873460
9/30/2020,105652400,37768,P001,1025.06,TRUE,,59012097
9/30/2020,105563637,30941,P001,2300,TRUE,,58983390
9/30/2020,105636016,37768,P002,,FALSE,insufficient_fund,
9/30/2020,105667224,37768,P002,435.49,TRUE,,
9/30/2020,105639839,37768,P002,1054.24,TRUE,,
9/30/2020,105682982,37768,P002,640.93,TRUE,,
9/30/2020,105668657,9034,P002,160,TRUE,,
9/30/2020,105591342,37768,P002,,FALSE,invalid_account,
9/30/2020,105607476,37768,P002,1130.99,TRUE,,
9/30/2020,105636299,83984,P006,3990,TRUE,,
9/30/2020,105607115,37768,P002,1282.93,TRUE,,
9/30/2020,105668784,37768,P002,,FALSE,insufficient_fund,
10/1/2020,105880426,37768,P001,587.43,TRUE,,54655919
10/1/2020,105851593,13846,P001,860.28,TRUE,,56078927
10/1/2020,105722956,17419,P001,640.93,TRUE,,55756484
10/1/2020,105897443,17693,P001,,FALSE,invalid_security_code,59083250
10/1/2020,105738370,37768,P001,,FALSE,invalid_security_code,59038339
10/1/2020,105724560,25272,P001,,FALSE,insufficient_fund,43127119
10/1/2020,105742624,61534,P001,37,TRUE,,47600880
10/1/2020,105790557,13846,P001,587.43,TRUE,,54738573
10/1/2020,105727973,25272,P001,,FALSE,payment_rejected,46767786
10/1/2020,105797146,37768,P001,721.44,TRUE,,59053307
10/1/2020,105774803,44046,P001,900,TRUE,,59047197
10/1/2020,105742702,37768,P002,640.93,TRUE,,
